代碼,名稱  ,產業,CB收盤價,成交量,股價,轉換價格,轉換價值,溢(折)價%,"停止轉
換起始日","停止轉
換終迄日",發行日,最近賣回日,賣回價格,到期日,到期價格,YTP,YTM,2025Q2公告基本每股盈餘(元),股價波動率120天(%),股價波動率240天(%),自營商買張數,自營商賣張數,外資買張數,外資賣張數,TCRI,發行總量(張),流通在外餘額(張),剩餘未轉換比率%,債券擔保情形,經營項目
67681,志強一KY,運動休閒,128.0,1,114.0,95.2,119.74789915966387,6.891228070175437,-,-,2024-10-31 00:00:00,2027-10-31 00:00:00,100.0,2027-10-31 00:00:00,100.0,-0.11406250000000001,-0.11406250000000001,0.86,41.36,50.4,1,1,0,0,4,10000.0,5910,59.1,無,代工鞋類產品製造為主要業務，鞋類為運動鞋、休閒鞋及客製化鞋等
67961,晉弘一,生技醫療,99.45,4,94.1,107.9,87.21037998146431,14.0345908607864,2025/12/09,2026/01/04,2023-08-25 00:00:00,2026-08-25 00:00:00,100.0,2026-08-25 00:00:00,100.0,0.007532098181790868,0.007532098181790868,0.06,24.56,31.71,-,-,-,-,7,2000.0,2000,100.0,無,醫療器材設計、製造及銷售
68041,明係一,運動休閒,98.0,0,18.65,62.2,29.98392282958199,226.84182305630034,2025/12/01,2025/12/24,2023-06-19 00:00:00,2026-06-19 00:00:00,100.75,2026-06-19 00:00:00,100.75,0.05095694994415688,0.05095694994415688,-0.34,22.35,31.29,-,-,-,-,6,2000.0,1991,99.55,無,自行車及零組件製造
68061,森崴能源一,綠能環保,97.1,70,39.3,105.0,37.42857142857142,159.42748091603053,-,-,2023-11-22 00:00:00,2026-11-22 00:00:00,100.0,2026-11-22 00:00:00,100.0,0.0305353861420985,0.0305353861420985,-28.17,46.68,48.99,58,0,0,0,7,30000.0,20318,67.72,有，臺灣銀行股份有限公司土城分行等,能源開發工程服務、電廠維運(設備維修)太陽能發電廠、節能、儲能服務工程等全方位專業能源服務
68211,聯寶一,電子–電子零組件,102.2,0,38.95,43.06,90.45517882025081,12.984133504492945,-,-,2025-08-15 00:00:00,2027-08-15 00:00:00,101.0,2028-08-15 00:00:00,100.0,-0.00687915615684476,-0.007944532717030208,0.57,31.22,40.73,-,-,-,-,6,3000.0,3000,100.0,無,磁性元件類：PoE、車用、LAN、TLVR、XDSL及CMC等變壓器、無線充電模組類：無線充電器、電源模組及智控模組
68231,濾能一,電子–半導體,108.55,0,66.6,78.6,84.7328244274809,28.10855855855856,2025/11/25,2025/12/24,2023-06-01 00:00:00,2026-06-01 00:00:00,100.0,2026-06-01 00:00:00,100.0,-0.15710067884407716,-0.15710067884407716,-2.25,55.58,54.66,-,-,-,-,7,2500.0,1,0.04,無,模組化濾網、全面性空氣潔淨及氣體採樣分析、濾網安裝工程
68301,汎銓一,電子–其他電子,118.0,1,161.0,147.8,108.93098782138024,8.325465838509327,-,-,2024-08-15 00:00:00,2026-08-15 00:00:00,100.0,2027-08-15 00:00:00,100.0,-0.21580607016160824,-0.08937073210544932,0.59,40.25,46.05,0,1,0,0,5,5000.0,4999,99.98,無,技術分析服務
68351,圓裕一,電子–電子零組件,98.0,0,39.9,48.8,81.76229508196722,19.859649122807,-,-,2024-11-01 00:00:00,2026-11-01 00:00:00,100.0,2027-11-01 00:00:00,100.0,0.022169582118561734,0.010626219103904056,0.49,30.98,39.52,-,-,-,-,6,6000.0,6000,100.0,無,FPC軟性印刷電路板、WIREHarness連接線組
68401,東研信超一,電子–其他電子,105.0,0,57.0,65.7,86.7579908675799,21.026315789473692,-,-,2024-05-27 00:00:00,2027-05-27 00:00:00,101.51,2027-05-27 00:00:00,101.51,-0.02234236604402346,-0.02234236604402346,0.71,40.51,38.28,-,-,-,-,6,2000.0,1995,99.75,無,電子產品之電磁相容認證及安規檢測服務
68431,進典一,電機機械,107.2,0,57.1,61.4,92.99674267100978,15.272854640980714,-,-,2025-08-04 00:00:00,2027-08-04 00:00:00,101.0025,2028-08-04 00:00:00,100.0,-0.03447967728758172,-0.02506638586210053,0.59,30.06,32.66,-,-,-,-,6,3000.0,3000,100.0,無,各種機械五金加工買賣業務、控制閥製造加工買賣業、其他金屬製品製造業、國際貿易業、配管工程業、儀器、儀表安裝工程業
68461,綠茵一,食品工業,101.4,20,75.0,80.4,93.28358208955223,8.700800000000019,-,-,2025-03-13 00:00:00,2028-03-13 00:00:00,101.5075,2030-03-13 00:00:00,100.0,0.00046397793008188604,-0.0032221532811735616,1.11,17.62,25.01,0,20,0,0,6,3500.0,3490,99.71,無,保健食品及原料之研發、製造、銷售
68462,綠茵二,食品工業,106.0,46,75.0,78.0,96.15384615384616,10.239999999999982,-,-,2025-03-25 00:00:00,2028-03-25 00:00:00,101.5075,2030-03-25 00:00:00,100.0,-0.01828541081225747,-0.013109376496504163,1.11,17.62,25.01,46,39,0,0,6,3500.0,3489,99.68,無,保健食品及原料之研發、製造、銷售
68541,錼創科技一KY創,電子–半導體,103.3,0,132.0,248.3,53.161498187676195,94.31356060606062,-,-,2025-02-27 00:00:00,2027-02-27 00:00:00,101.0025,2028-02-27 00:00:00,100.0,-0.01788101675544048,-0.01423713427585644,0.61,51.34,64.5,-,-,-,-,7,8000.0,8000,100.0,有，中國信託商業銀行,電器電子材料及其他零售批發、國際貿易及智慧財產權、產品設計、其他設計及法令非禁止或限制之業務、電子零組件、照明設備製造
68631,永道一KY,電子–通信網路,91.95,7,118.5,294.9,40.18311291963378,128.82746835443038,-,-,2024-10-15 00:00:00,2027-10-15 00:00:00,100.0,2027-10-15 00:00:00,100.0,0.046717641484534285,0.046717641484534285,0.86,33.79,46.96,-,-,-,-,5,10000.0,10000,100.0,無,RFID電子標籤
68701,騰雲一,數位雲端,103.0,0,194.0,238.2,81.44416456759026,26.467010309278336,-,-,2024-12-05 00:00:00,2027-12-05 00:00:00,100.0,2029-12-05 00:00:00,100.0,-0.01446403804240142,-0.00725175167883018,2.91,45.64,54.69,-,-,-,-,6,3500.0,3500,100.0,無,零售雲客、商、金流整合性產品/平台、雲端數據分析及平台維運服務、其他
68702,騰雲二,數位雲端,104.75,41,194.0,226.9,85.50022036139268,22.51430412371136,-,-,2024-12-05 00:00:00,2027-12-05 00:00:00,100.0,2029-12-05 00:00:00,100.0,-0.02251879271995197,-0.011290117768870872,2.91,45.64,54.69,6,6,0,0,6,3500.0,3499,99.97,無,零售雲客、商、金流整合性產品/平台、雲端數據分析及平台維運服務、其他
68731,泓德能源一,綠能環保,137.55,0,101.5,95.4,106.39412997903563,29.28344827586209,-,-,2023-09-28 00:00:00,2026-09-28 00:00:00,100.0,2026-09-28 00:00:00,100.0,-0.3299402264318093,-0.3299402264318093,0.26,42.73,42.06,-,-,-,-,5,10000.0,235,2.35,無,全方位綠電解決方案包含工程、管理、智慧電力服務與儲能充電產品、案場維運服務、養殖管理服務
68732,泓德能源二,綠能環保,91.0,4,101.5,215.4,47.12163416898793,93.11724137931034,-,-,2025-05-29 00:00:00,2028-05-29 00:00:00,101.5075,2030-05-29 00:00:00,100.0,0.04626286172663776,0.021998111577636276,0.26,42.73,42.06,2,0,0,0,5,30000.0,30000,100.0,無,全方位綠電解決方案包含工程、管理、智慧電力服務與儲能充電產品、案場維運服務、養殖管理服務
68741,倍力一,電子–資訊服務,97.55,0,72.9,103.0,70.77669902912622,37.827846364883385,-,-,2024-11-04 00:00:00,2026-11-04 00:00:00,100.0,2027-11-04 00:00:00,100.0,0.027041574625522997,0.013021440054051557,0.32,19.13,32.16,-,-,-,-,6,3000.0,3000,100.0,無,開發與代理軟體產品與相關服務
68901,來億一KY,運動休閒,110.0,35,271.5,246.4,110.18668831168831,-0.16942909760589986,-,-,2025-11-28 00:00:00,2028-11-28 00:00:00,100.0,2028-11-28 00:00:00,100.0,-0.030330729599468184,-0.030330729599468184,,53.93,60.16,-,-,-,-,5,45000.0,45000,100.0,無,代工鞋類產品製造為主要業務，鞋類為運動鞋、休閒鞋等
69571,裕慶一KY,其他,114.2,39,219.5,190.0,115.52631578947367,-1.1480637813211736,-,-,2025-10-02 00:00:00,2027-10-02 00:00:00,100.0,2028-10-02 00:00:00,100.0,-0.0676382846001864,-0.04376594885894414,3.59,38.63,45.94,5,18,0,0,5,10000.0,10000,100.0,無,各類材質商用展示架、智能電動床機構件之研發、生產及銷售、展場設計服務
69821,大井泵浦一,電機機械,105.0,15,64.1,63.6,100.78616352201256,4.18096723868957,-,-,2025-07-23 00:00:00,2027-07-23 00:00:00,100.0,2028-07-23 00:00:00,100.0,-0.028968253968254,-0.017992704328108074,-0.19,39.44,0.0,15,15,0,0,7,3000.0,2994,99.8,無,泵浦製造、電機機械、電子資訊供應服務業
69822,大井泵浦二,電機機械,105.5,0,64.1,61.8,103.72168284789643,1.7145085803432325,-,-,2025-08-04 00:00:00,2027-08-04 00:00:00,100.0,2028-08-04 00:00:00,100.0,-0.031092215717250557,-0.019456478546991146,-0.19,39.44,0.0,-,-,-,-,7,2000.0,1990,99.5,無,泵浦製造、電機機械、電子資訊供應服務業
74022,邑錡二,電子–光電,139.0,25,131.0,97.6,134.22131147540986,3.5603053435114385,-,-,2025-09-02 00:00:00,2027-09-02 00:00:00,102.01,2028-09-02 00:00:00,100.0,-0.15153200372619216,-0.10169818464989677,0.21,67.43,66.23,13,7,0,0,6,4000.0,4000,100.0,無,自有ASIC晶片與低功耗相機模組，具備產品軟硬體開發製造、AI影像機器人視覺產品:建築工程縮時相機、、雲端相機與AI分析平台、低照度與航拍軍工影像設備
75561,意德士一永,電子–半導體,109.0,3,168.0,180.9,92.86898839137646,17.369642857142843,-,-,2025-08-12 00:00:00,2028-08-12 00:00:00,100.0,2028-08-12 00:00:00,100.0,-0.03056553212870088,-0.03056553212870088,1.68,30.54,48.66,0,3,0,0,6,1000.0,1000,100.0,無,半導體製程設備之精密零組件與材料、製程次系統之維修
75562,意德士二,電子–半導體,112.0,24,168.0,177.4,94.70124013528748,18.266666666666676,-,-,2025-08-15 00:00:00,2028-08-15 00:00:00,100.0,2028-08-15 00:00:00,100.0,-0.03954210602340024,-0.03954210602340024,1.68,30.54,48.66,9,5,0,0,6,2000.0,2000,100.0,無,半導體製程設備之精密零組件與材料、製程次系統之維修
77131,威力德生醫一,生技醫療,104.0,0,73.8,73.9,99.86468200270635,4.140921409214116,-,-,2025-10-20 00:00:00,2027-10-20 00:00:00,101.0025,2028-10-20 00:00:00,101.0537,-0.015268609746566957,-0.009801307874589847,1.32,24.49,0.0,-,-,-,-,5,5000.0,5000,100.0,無,檢驗試劑、資訊服務收入
80273,鈦昇三,電機機械,153.0,11,99.0,64.74,152.91936978683967,0.05272727272727096,-,-,2022-07-13 00:00:00,2026-07-13 00:00:00,102.0151,2027-07-13 00:00:00,100.0,-0.5405806390704428,-0.21430153982496952,0.12,44.32,48.27,2,10,0,0,6,10000.0,3572,35.72,無,自動化設備暨零件之設計、研發、製造、安裝及買賣業務
80282,昇陽半導體二,電子–半導體,119.2,75,162.5,138.0,117.7536231884058,1.228307692307684,-,-,2025-01-22 00:00:00,2030-01-22 00:00:00,100.0,2030-01-22 00:00:00,100.0,-0.03883219703350385,-0.03883219703350385,1.17,50.27,55.24,50,2,0,0,6,20000.0,16603,83.01,無,晶圓再生及晶圓薄化代工服務
80506,廣積六,電子–電腦及週邊設備,104.0,0,46.25,63.3,73.06477093206951,42.33945945945947,-,-,2022-11-22 00:00:00,2027-11-22 00:00:00,100.0,2027-11-22 00:00:00,100.0,-0.01944385254634561,-0.01944385254634561,0.86,23.14,32.59,-,-,-,-,5,16000.0,7577,47.35,無,工業用主機板、嵌入式電腦系統、工業觸控電腦
80872,麗升能源二,綠能環保,95.65,2,37.0,39.4,93.90862944162437,1.8543243243243301,-,-,2025-05-02 00:00:00,2027-05-02 00:00:00,102.01,2028-05-02 00:00:00,103.0301,0.04685276718732029,0.03185795332246855,-0.4,39.8,38.82,1,1,0,0,7,5000.0,4979,99.58,無,各類能源發電案場之開發、設計與工程服務、電廠資產管理及維運服務、儲能服務及再生能源售電
80914,翔名四,電子–半導體,116.0,20,115.0,127.0,90.55118110236221,28.10434782608695,-,-,2024-08-15 00:00:00,2026-08-15 00:00:00,100.25,2027-08-15 00:00:00,100.0,-0.19208600641539697,-0.0808103171528201,2.04,32.35,35.58,20,20,0,0,5,5500.0,5500,100.0,無,半導體儀器及其設備之製造加工買賣業務（度量衡除外）、電腦及其週邊設備之買賣業務、電子（特許除外）、機械及其零件之買賣業務
80924,建暐四,電子–其他電子,133.8,0,14.55,14.5,100.34482758620689,33.340206185567034,-,-,2024-03-11 00:00:00,2026-03-11 00:00:00,101.0025,2027-03-11 00:00:00,100.0,-0.8858416951560629,-0.19786434175664147,0.21,37.22,45.24,-,-,-,-,9,1700.0,924,54.35,有，陽信商業銀行,工具機、治具磨床、數控立式磨床及儀器設計製造銷售、IC封裝模具兼精密零組件設計製造
81042,錸寶二,電子–光電,95.35,0,29.8,69.98,42.58359531294656,123.91251677852347,-,-,2022-01-11 00:00:00,2027-01-11 00:00:00,100.0,2027-01-11 00:00:00,100.0,0.043735159099605875,0.043735159099605875,0.07,38.48,46.31,-,-,-,-,7,6000.0,839,13.98,無,有機電激發光顯示器〈OLED〉之製造加工及買賣業務
811210,至上十,電子–電子通路,117.0,190,69.4,73.5,94.421768707483,23.912103746397694,-,-,2024-05-24 00:00:00,2027-05-24 00:00:00,100.0,2029-05-24 00:00:00,100.0,-0.09821145932257047,-0.04172634778456967,1.01,46.3,43.11,185,183,0,0,6,30000.0,30000,100.0,無,MEMORY72.6%、OTHER18.72%、LSI5.61%、TFT3.07%(電子零組件經銷業務)
81473,正淩三,電子–電子零組件,104.0,0,99.5,132.1,75.3217259651779,38.07437185929648,-,-,2024-10-03 00:00:00,2027-10-03 00:00:00,100.0,2027-10-03 00:00:00,100.0,-0.02089056776556775,-0.02089056776556775,0.81,39.0,48.53,-,-,-,-,6,3000.0,2988,99.6,無,連接器59.89%、電子構裝30.14%、模具等9.97%(高速高頻連接器之設計、製造及行銷、連接器生產模治具之設計、製造及行銷、背板、機箱及其零組件之設計、製造及行銷)
81551,博智一,電子–電子零組件,146.0,172,178.0,121.6,146.38157894736844,-0.2606741573033866,-,-,2025-01-10 00:00:00,2028-01-10 00:00:00,100.0,2030-01-10 00:00:00,100.0,-0.14915693904020755,-0.07656458055925434,2.26,49.89,55.61,25,147,0,0,4,10000.0,8950,89.5,無,電子零組件製造業、電子材料批發及零售業、國際貿易業
81714,天宇四,綠能環保,110.0,0,23.6,30.5,77.37704918032787,42.16101694915253,-,-,2024-11-12 00:00:00,2027-11-12 00:00:00,100.0,2027-11-12 00:00:00,100.0,-0.04660367722165477,-0.04660367722165477,-0.27,25.58,41.68,-,-,-,-,7,2500.0,2500,100.0,有，板信商業銀行、台中商業銀行,工程收入、儲能系統及設備、電池模組
81715,天宇五,綠能環保,96.75,0,23.6,32.4,72.8395061728395,32.82627118644068,-,-,2024-11-14 00:00:00,2027-11-14 00:00:00,101.5075,2027-11-14 00:00:00,101.5075,0.025137522709342133,0.025137522709342133,-0.27,25.58,41.68,-,-,-,-,7,2500.0,2368,94.72,無,工程收入、儲能系統及設備、電池模組
82551,朋程一,電機機械,105.85,3,126.0,196.2,64.22018348623854,64.8235714285714,-,-,2023-08-09 00:00:00,2026-08-09 00:00:00,100.0,2026-08-09 00:00:00,100.0,-0.0800492610837438,-0.0800492610837438,1.95,37.85,42.03,3,3,0,0,4,8000.0,7999,99.98,無,電子零組件製造業
82992,群聯二,電子–半導體,204.0,378,1120.0,550.5,203.45140781108083,0.26964285714285996,2025/11/27,2025/12/22,2024-01-23 00:00:00,2027-01-23 00:00:00,100.0,2029-01-23 00:00:00,100.0,-0.44410126819224105,-0.16180733162830346,10.75,59.85,55.13,231,179,0,0,3,60000.0,28889,48.14,無,IC設計業、半導體業、電腦及週邊設備業
83742,羅昇二,電機機械,101.0,0,77.6,132.5,58.56603773584906,72.4548969072165,-,-,2024-11-15 00:00:00,2027-11-15 00:00:00,100.0,2027-11-15 00:00:00,100.0,-0.005054351589005059,-0.005054351589005059,0.22,42.83,50.85,-,-,-,-,6,5000.0,5000,100.0,無,變頻器/自動化驅動控制系統、自動化傳動系列、控制器及監控系統
84041,百和興業一KY,其他,117.65,13,25.2,26.8,94.02985074626865,25.11984126984128,-,-,2025-10-03 00:00:00,2027-10-03 00:00:00,100.0,2028-10-03 00:00:00,100.0,-0.081484756035861,-0.052753136855586316,0.49,34.72,41.7,13,13,0,0,7,10000.0,10000,100.0,有，王道銀行、玉山銀行、安泰銀行、上海商銀、東亞銀行以、台新銀行,成衣、鞋類及運動用品之輔料黏扣帶、織帶(鞋帶)之產製及銷售、成衣、鞋類及運動用品之鬆緊帶、針織緹花網布等材料之產製及銷售
84113,福貞三KY,其他,100.2,34,12.4,13.3,93.23308270676692,7.4725806451612975,-,-,2025-08-01 00:00:00,2028-08-01 00:00:00,100.7519,2030-08-01 00:00:00,100.0,0.0020619632529812015,-0.00042729789687488326,-0.07,11.25,20.52,30,5,0,0,6,12000.0,12000,100.0,有，玉山商業銀行股份有限公司,馬口鐵、鋁罐及相關產品製造與銷售，充填代工生產
84221,可寧衛一,綠能環保,166.0,139,24.5,14.6,167.8082191780822,-1.0775510204081629,-,-,2022-11-22 00:00:00,2027-11-22 00:00:00,102.5251,2027-11-22 00:00:00,102.5251,-0.19330790057737876,-0.19330790057737876,2.48,31.59,25.64,0,124,0,0,4,25000.0,14476,57.9,無,1環境服務(廢棄物清除處理及環境整治)、2循環經濟3雲端智能管理4再生能源
84222,可寧衛二,綠能環保,129.1,250,24.5,19.0,128.94736842105263,0.11836734693877471,-,-,2025-04-07 00:00:00,2028-04-07 00:00:00,100.0,2030-04-07 00:00:00,105.101,-0.09577815069672821,-0.042700786146429824,2.48,31.59,25.64,191,196,0,0,4,20000.0,19997,99.98,無,1環境服務(廢棄物清除處理及環境整治)、2循環經濟3雲端智能管理4再生能源
84331,弘帆一,居家生活,99.2,0,51.5,63.2,81.4873417721519,21.73669902912623,-,-,2023-03-07 00:00:00,2026-03-07 00:00:00,100.0,2026-03-07 00:00:00,100.0,0.03034585966079146,0.03034585966079146,2.02,25.41,27.59,-,-,-,-,6,3000.0,1269,42.3,無,流行髮飾梳子珠寶手袋及其他等進出口業務
84332,弘帆二,居家生活,97.9,0,51.5,94.0,54.78723404255319,78.69126213592234,-,-,2024-05-24 00:00:00,2026-05-24 00:00:00,100.5,2027-05-24 00:00:00,100.0,0.05539179921202386,0.014498921802292529,2.02,25.41,27.59,-,-,-,-,6,1000.0,1000,100.0,無,流行髮飾梳子珠寶手袋及其他等進出口業務
84333,弘帆三,居家生活,97.9,0,51.5,97.8,52.65848670756646,85.91495145631069,-,-,2024-05-27 00:00:00,2026-05-27 00:00:00,100.5,2027-05-27 00:00:00,100.0,0.054458229562383005,0.014418817261948371,2.02,25.41,27.59,-,-,-,-,6,4000.0,4000,100.0,無,流行髮飾梳子珠寶手袋及其他等進出口業務
84422,威宏二KY,其他,116.0,0,71.4,73.9,96.61705006765901,20.061624649859922,-,-,2023-10-19 00:00:00,2026-10-19 00:00:00,100.0,2026-10-19 00:00:00,100.0,-0.1558663392761824,-0.1558663392761824,1.0,28.2,34.8,-,-,-,-,6,4000.0,3615,90.37,有，台北富邦商業銀行股份有限公司,生產各類型運動用手套、護具等專業運動醫療防護用品、專業生產精品手袋、錢包、拉杆箱及休閒袋等各類箱包
84623,柏文三,運動休閒,114.55,0,157.5,141.2,111.54390934844194,2.6949841269841013,-,-,2023-04-14 00:00:00,2026-04-14 00:00:00,100.0,2026-04-14 00:00:00,100.0,-0.34342111644599627,-0.34342111644599627,2.15,27.01,31.4,-,-,-,-,5,3000.0,2670,89.0,無,經營會員制連鎖健身中心及休閒運動場館、健身課程等服務
84662,美吉吉二KY,其他,100.0,0,22.75,48.2,47.19917012448132,111.86813186813191,-,-,2023-07-26 00:00:00,2026-07-26 00:00:00,100.0,2026-07-26 00:00:00,100.0,0.0,0.0,0.0,27.63,34.86,-,-,-,-,6,5000.0,252,5.04,無,片材型塑膠地板生產與銷售
84672,波力二KY,運動休閒,115.0,0,158.5,191.4,82.81086729362592,38.87066246056781,2025/12/02,2025/12/27,2024-05-30 00:00:00,2027-05-30 00:00:00,100.0,2027-05-30 00:00:00,100.0,-0.08719541328236982,-0.08719541328236982,3.18,44.92,55.89,-,-,-,-,6,2100.0,1160,55.23,有，台北富邦商業銀行股份有限公司,碳纖維複材用品、非碳纖維複材用品
84673,波力三KY,運動休閒,103.65,0,158.5,233.4,67.90916880891173,52.63034700315461,2025/12/02,2025/12/27,2024-05-31 00:00:00,2027-05-31 00:00:00,100.0,2027-05-31 00:00:00,100.0,-0.02349790242968929,-0.02349790242968929,3.18,44.92,55.89,-,-,-,-,6,3900.0,3633,93.15,無,碳纖維複材用品、非碳纖維複材用品
84732,山林水二,綠能環保,110.5,0,36.7,34.1,107.62463343108506,2.6716621253405792,-,-,2021-09-28 00:00:00,2026-09-28 00:00:00,101.26,2026-09-28 00:00:00,101.26,-0.10106379790836348,-0.10106379790836348,0.54,33.0,36.5,-,-,-,-,6,10000.0,2488,24.88,無,水處理承攬工程收入47.63%、水處理操作維護收入34.31%、服務特許權收入11.97%、事業廢棄物處理收入5.03%、其他營業收入1.06%(環境保護工程營造業、廢(污)水處理業)
84781,東哥遊艇一,運動休閒,93.65,4,197.0,369.5,53.31529093369418,75.6531725888325,-,-,2024-07-15 00:00:00,2027-07-15 00:00:00,100.0,2027-07-15 00:00:00,100.0,0.041805854172378365,0.041805854172378365,5.42,49.42,50.45,0,3,0,0,5,15000.0,15000,100.0,無,豪華遊艇及其零配件製造及銷售
84881,吉源一KY,其他,98.7,0,10.3,18.4,55.978260869565226,76.31844660194173,-,-,2023-12-19 00:00:00,2026-12-19 00:00:00,100.0,2026-12-19 00:00:00,100.0,0.01251952465383323,0.01251952465383323,-0.1,23.61,28.57,-,-,-,-,7,3000.0,3000,100.0,有，玉山銀行、王道銀行,馬口鐵罐、鋁罐等金屬包裝材料之製造及銷售
84891,三貝德一,其他,138.0,1,41.85,28.8,145.3125,-5.032258064516126,-,-,2024-12-09 00:00:00,2026-12-09 00:00:00,100.2001,2027-12-09 00:00:00,100.0,-0.26732084592730365,-0.13600439293208605,0.03,43.6,46.99,-,-,-,-,6,3329.921,2027,67.56,有，上海商業儲蓄銀行股分有限公司竹科分公司,數位學習內容產品、補習教育收入及其他
89277,北基七,油電燃氣,105.5,6,27.05,50.79,53.25851545579839,98.09038817005545,-,-,2024-08-16 00:00:00,2027-08-16 00:00:00,101.5075,2027-08-16 00:00:00,101.5075,-0.022136081237088382,-0.022136081237088382,0.06,40.11,38.1,6,6,0,0,7,5900.0,5900,100.0,有，合作金庫商業銀行股份有限公司,加油站供售汽柴油、汽機車之潤滑與保養等週邊油品零售、洗車、車輛用液化石油氣、除許可業務外，得經營法令非禁止或限制之業務
89278,北基八,油電燃氣,97.8,5,27.05,47.4,57.06751054852321,71.37597042513862,-,-,2024-08-21 00:00:00,2026-08-21 00:00:00,102.01,2027-08-21 00:00:00,101.5075,0.05951578670136953,0.021998067175800853,0.06,40.11,38.1,3,1,0,0,7,5000.0,4998,99.96,無,加油站供售汽柴油、汽機車之潤滑與保養等週邊油品零售、洗車、車輛用液化石油氣、除許可業務外，得經營法令非禁止或限制之業務
89964,高力四,電機機械,223.0,8,515.0,233.5,220.55674518201286,1.107766990291248,-,-,2023-12-06 00:00:00,2026-12-06 00:00:00,100.7519,2028-12-06 00:00:00,100.0,-0.5393320259146895,-0.18268862972337294,2.83,68.35,63.11,0,8,0,0,5,10000.0,2678,26.78,無,熱能產品80.79%、板式熱交換器19.21%(板式熱交換器、熱能產品)
98026,鈺齊六KY,運動休閒,126.45,10,111.0,106.4,104.32330827067669,21.209729729729744,-,-,2024-11-15 00:00:00,2026-11-15 00:00:00,101.0025,2027-11-15 00:00:00,100.0,-0.20987036095577027,-0.10678092172754096,1.5,39.3,49.21,7,10,0,0,4,10000.0,9998,99.98,無,運動鞋及戶外鞋之代工生產、銷售
99063,欣巴巴三,建材營建,94.6,2,49.85,101.5,49.11330049261084,92.61584754262786,-,-,2025-02-27 00:00:00,2027-02-27 00:00:00,103.0225,2028-02-27 00:00:00,104.5678,0.0715792090042935,0.04695881637742106,-0.55,40.19,43.76,-,-,-,-,8,7000.0,7000,100.0,無,租賃收入100%、營建收入%(委託營造廠商興建商業大樓及國民住宅出租、出售業務、室內裝潢設計施工承包業務、其他)
99332,中鼎二,其他,93.8,132,33.4,45.5,73.40659340659342,27.781437125748475,-,-,2024-07-23 00:00:00,2027-07-23 00:00:00,100.0,2029-07-23 00:00:00,100.0,0.040209665955934615,0.018126070303201177,0.85,31.57,37.08,78,0,0,0,5,60000.0,59999,99.99,無,工程規劃、設計、採購、建造、專案管理、設備製作、監理、製作、環境評估等工程技術服務工作
99353,慶豐富三,居家生活,96.0,20,20.9,32.2,64.90683229813664,47.90430622009572,-,-,2024-10-14 00:00:00,2026-10-14 00:00:00,100.0,2027-10-14 00:00:00,100.0,0.04782494758909862,0.022266959492435373,0.71,27.2,35.39,0,20,0,0,7,3000.0,3000,100.0,無,窗簾85.73%、家飾品12.66%、其他1.61%(各種百葉窗百摺簾等窗簾製品及有關附屬零件製造加工內外銷、塑膠玩具塑膠建材之製造加工及內外銷、各項木製品(傢俱玩具藝品)之製造加工及買賣)
99392,宏全二,其他,104.7,39,128.0,161.2,79.4044665012407,31.856562499999995,-,-,2024-10-29 00:00:00,2027-10-29 00:00:00,100.0,2029-10-29 00:00:00,100.0,-0.02347408204092467,-0.011465996686189937,2.94,17.64,25.46,37,19,0,0,4,40000.0,39999,99.99,無,塑蓋、鋁蓋、爪蓋、標籤、PET瓶、瓶胚、飲料充填代工業務
99412,裕融二,其他,96.1,30,96.3,179.3,53.70886781929727,78.92762201453789,-,-,2023-11-20 00:00:00,2026-11-20 00:00:00,100.0,2028-11-20 00:00:00,100.0,0.04172590171622881,0.013639682421050854,2.08,21.52,30.79,-,-,-,-,-,80000.0,80000,100.0,無,租賃收入32.15%、應收帳款收買利息收入21.75%、分期付款銷貨利息收入13.76%、車輛銷貨收入9.79%、融資租賃利息收入6.95%(汽車分期付款買賣業務、展示車業務)
99587,世紀鋼七,鋼鐵工業,99.9,0,140.5,241.7,58.12991311543236,71.8564412811388,-,-,45593,46323,100.5,46688,100.0,0.006602988530699225,0.0005241970808684599,1.17,40.57,47.96,-,-,-,-,5,40000.0,40000,100.0,無,有關各種鐵骨/不銹鋼桶/建築材料等加工製造買賣、及相關業務;按裝工程業務(營造業除外)/大樓鋼結構買賣、代理國內外有關廠商產品經銷/報價投標業務
99588,世紀鋼八永,鋼鐵工業,99.25,1,140.5,232.7,60.37816931671681,64.38060498220639,-,-,45604,46334,100.5,46699,100.0,0.013402266268148083,0.003895743499978661,1.17,40.57,47.96,-,-,-,-,5,20000.0,20000,100.0,無,有關各種鐵骨/不銹鋼桶/建築材料等加工製造買賣、及相關業務;按裝工程業務(營造業除外)/大樓鋼結構買賣、代理國內外有關廠商產品經銷/報價投標業務
