股票代號,代號,名稱,掛牌最高,掛牌最低,資金用途,掛牌日期,資金用途分類
4735,47351,豪展一,219.0,105.5,償還銀行借款0.6億，充實營運資金0.4億。,2013-11-29 00:00:00,償還+充實
4735,47352,豪展二,233.0,99.0,償還銀行借款2億，充實營運資金0.02億。,2018-03-14 00:00:00,償還+充實
4736,47361,泰博一,171.0,107.0,償還銀行借款6.05億,2013-08-21 00:00:00,償還銀行借款
4736,47362,泰博二,195.0,100.0,償還銀行借款6.08億,2015-03-16 00:00:00,償還銀行借款
4736,47363,泰博三,238.0,111.0,償還銀行借款6.08億,2019-08-21 00:00:00,償還銀行借款
4737,47371,華廣一,108.0,94.8,現金增資4.36億，4000張/109元，華廣一募得6億，土地14.2億，廠房10.91億，機器設備2.83億,2012-01-06 00:00:00,資本支出
4739,47391,康普一,343.0,104.35,轉投資子公司1.87億，償還銀行借款2.12億,2012-08-29 00:00:00,償還銀行借款
4739,47392,康普二,273.0,102.0,轉投資子公司2.5億，償還銀行借款3.5億,2015-06-24 00:00:00,償還銀行借款
4739,47393,康普三,161.0,98.05,現金增資3.6億，4000張/90元，康普三募得8.12億，償還銀行借款11.72億,2021-10-28 00:00:00,償還銀行借款
4744,47441,皇將一,138.0,99.45,充實營運資金2.22億及轉投資CVC USA 0.77億元,2019-10-17 00:00:00,充實營運資金
4744,47442,皇將二,172.0,100.35,現金增資1.32億，600張/22元，皇將二募得1.5億，充實營運資金2.82億,2022-12-07 00:00:00,充實營運資金
4745,47451,合富一KY,144.4,97.8,償還銀行借款0.62億，充實營運資金3.38億,2014-02-26 00:00:00,償還+充實
4746,47461,台耀一,176.0,98.85,償還銀行借款5億,2012-12-19 00:00:00,償還銀行借款
4746,47462,台耀二,140.5,91.5,償還銀行借款5.01億,2014-07-31 00:00:00,償還銀行借款
4746,47463,台耀三,175.0,93.25,償還銀行借款10.03億，現增3億，50元。,2018-07-20 00:00:00,償還銀行借款
4747,47471,強生一,173.0,110.0,現金增資4億，10000張/40元，強生一募得4億，興建廠房6.5億，購置機器設備3.5億,2023-06-12 00:00:00,資本支出
4760,47601,勤凱一,213.0,101.0,償還銀行借款1億及充實營運資金0.54億,2020-08-25 00:00:00,償還+充實
4763,47631,材料一KY,125.0,99.0,充實營運資金4.4億，償還銀行借款0.64億,2017-06-09 00:00:00,償還+充實
4763,47632,材料二KY,1035.0,99.1,資金用途償還銀行借款3億元及充實營運資金3.06億元,2020-09-25 00:00:00,償還+充實
4763,47633,材料三KY,601.0,100.0,現金增資3億，3000張/100元，材料三KY募得5.09億，償還材料一3.54億，償還銀行借款4.54億,2022-05-11 00:00:00,償還銀行借款
4764,47641,雙鍵一,131.9,99.75,取得土地3.6億，興建廠房6.72億，購置機器設備3.48億,2018-08-15 00:00:00,資本支出
4803,48031,VHQ一KY,145.0,94.0,,00:00:00,
4803,48032,VHQ二KY,101.65,20.05,,00:00:00,
4804,48041,大略一KY,102.45,87.9,設立親子暨兒童攝影主題餐廳1.84億，償還銀行借款1.69億，充實營運資金0.45億,2017-06-26 00:00:00,償還+充實
4806,48061,昇華一,130.0,95.0,購置自有攝影棚3億，充實營運資金1.5億，與昇華二同時發行,2017-05-03 00:00:00,充實營運資金
4806,48062,昇華二,129.5,61.25,購置自有攝影棚3億，充實營運資金1.5億，與昇華一同時發行,2017-05-04 00:00:00,充實營運資金
4807,48071,日成一KY,106.95,95.0,償還銀行借款1.995億，充實營運資金0.5175億。,2020-12-02 00:00:00,償還+充實
4903,49031,聯光一,138.0,101.0,,2010-08-28 00:00:00,
4906,49061,正文一    ,179.0,108.6,,,
4906,49062,正文二,170.0,96.0,,2009-04-04 00:00:00,
4906,49063,正文三,133.3,93.7,償還銀行借款20億,2011-07-25 00:00:00,償還銀行借款
4906,49064,正文四,190.0,102.0,償還銀行借款10億,2016-03-15 00:00:00,償還銀行借款
4906,49065,正文五,139.0,98.5,償還銀行借款12.94億,2019-03-15 00:00:00,償還銀行借款
4906,49066,正文六,163.0,102.5,償還銀行借款15.15億,2023-06-02 00:00:00,償還銀行借款
4909,49091,復興一,132.0,107.0,,,
4909,49092,復興二,195.0,100.0,,,
4909,49093,復興三,148.0,87.2,,,
4909,49094,復興四,144.0,94.5,,2010-08-27 00:00:00,
4910,49101,陽慶一,102.5,38.0,,,
4912,49121,聯控一,183.0,107.0,償還銀行借款2億，海外購料 1.99億,2014-04-15 00:00:00,償還銀行借款
4912,49122,聯德控股二KY,126.0,97.2,償還銀行借款3.06億，充實營運資金3億,2018-07-30 00:00:00,償還+充實
4912,49123,聯德控股三KY,210.0,110.0,償還第二次CB賣回本金5.95億，償還銀行借款1.05億。,2020-08-04 00:00:00,借新還舊
4912,49124,聯德控股四KY,118.5,92.0,在台購置廠辦大樓17.2億,2021-10-26 00:00:00,資本支出
4916,49161,事欣科一,186.0,98.5,償還銀行借款2億，充實營運資金2.08億,2014-10-22 00:00:00,償還+充實
4916,49162,事欣科二,128.7,77.05,償還銀行借款5.02億,2019-12-13 00:00:00,償還銀行借款
4916,49163,事欣科三,215.0,93.2,償還銀行借款5億,2022-03-10 00:00:00,償還銀行借款
4916,49164,事欣科四,199.0,99.55,償還銀行借款4億,2023-05-31 00:00:00,償還銀行借款
4919,49191,新唐一,450.0,97.0,取得Panasonic Corporation 半導體相關事業,2020-05-20 00:00:00,轉投資
4924,49241,欣厚一,127.2,92.2,償還銀行借款1.6億，購買機器設備0.4億,2012-03-07 00:00:00,償還銀行借款
4927,49271,泰鼎一,142.6,103.0,償還銀行借款4.21億，擴建廠房6.5億,2012-11-30 00:00:00,償還銀行借款
4927,49272,泰鼎二KY,163.0,95.6,現金增資5億，泰鼎二募得6.5億，償還銀行借款6.8億，購置機器設備6.58億,2014-07-14 00:00:00,償還銀行借款
4927,49273,泰鼎三KY,221.0,105.55,現金增資3.5億，泰鼎三募得6億，償還銀行借款10.1億，,2018-05-07 00:00:00,償還銀行借款
4933,49331,友輝一,116.0,97.0,充實營運資金2.92億，購置機器及其附屬設備工程7.36億,2013-01-31 00:00:00,充實營運資金
4939,49391,亞電一,134.0,99.7,償還銀行借款3億,2012-06-21 00:00:00,償還銀行借款
4939,49392,亞電二,147.2,101.5,償還銀行借款3億,2014-04-25 00:00:00,償還銀行借款
4943,49431,康控一KY,180.0,97.3,償還銀行借款15.31億,2019-04-02 00:00:00,償還銀行借款
4944,49441,兆遠一,148.0,90.0,,00:00:00,
4956,49561,光鋐一,100.8,93.1,充實營運資金0.3億，購置機器設備1.7億，償還銀行借款3.7億,2014-06-24 00:00:00,償還+充實
4967,49671,十銓一,184.0,107.0,購料支出5.1億,2020-02-17 00:00:00,資本支出
4967,49672,十銓二,187.0,105.0,償還銀行借款8.16億,2020-10-07 00:00:00,償還銀行借款
4967,49673,十銓三,214.0,114.0,償還銀行借款12億，充實營運資金1.93億,2024-01-26 00:00:00,償還+充實
4968,49681,立積一,208.0,99.55,現金增資1.78億，1700張/105元，立積一募得3.14億，償還銀行借款4.3億，,2022-07-29 00:00:00,償還銀行借款
4971,49711,英特一,195.0,105.0,新建廠房及購置機器設備 5.55億,2014-07-08 00:00:00,資本支出
4971,49712,IET二KY,302.0,104.0,擴建廠房1.7億，購置及升級生產機台0.66億,2023-11-20 00:00:00,資本支出
4974,49741,亞泰一,168.0,100.1,充實營運資金3.5億,2012-07-23 00:00:00,充實營運資金
4974,49742,亞泰二,123.0,98.55,轉投資--亞洲影像科技(薩摩亞)4.5億、購置機器設備4.5億、以機器設備作價投資亞泰影像器材(深圳)1.35億,2014-04-25 00:00:00,資本支出
4977,49771,眾達一KY,174.0,107.05,增建無塵室0.5億，購買機器設備3.74億,2017-06-28 00:00:00,資本支出
4979,49791,華星光一,112.0,98.0,償還銀行借款8億,2015-12-22 00:00:00,償還銀行借款
4979,49792,華星光二,125.0,86.0,償還銀行借款5.75億,2018-03-12 00:00:00,償還銀行借款
4979,49793,華星光三,230.0,101.5,購買廠房及機器設備5億，充實營運資金3.24億，共計8.24億，CB3發行6000張詢圈/CB4發行2000張競拍,2024-12-09 00:00:00,充實營運資金
4979,49794,華星光四,137.5,99.0,購買廠房及機器設備5億，充實營運資金3.24億，共計8.24億，CB3發行6000張詢圈/CB4發行2000張競拍,2024-12-25 00:00:00,充實營運資金
4991,49911,環宇一KY,177.0,106.0,購置廠房及辦公室0.9億，購置機器設備4.1億，充實營運資金1億，與環宇二同時發行,2015-05-13 00:00:00,充實營運資金
4991,49912,環宇二KY,171.0,101.0,購置廠房及辦公室0.9億，購置機器設備4.1億，充實營運資金1億，與環宇一同時發行,2015-05-14 00:00:00,充實營運資金
4995,49951,晶達一,148.6,100.25,以現金作價，吸收合併崴瑪公司 100%股權  3.2億,2016-01-04 00:00:00,轉投資
5009,50091,榮剛一,304.0,99.0,,,
5009,50092,榮剛二,139.5,90.0,,,
5009,50093,榮剛三,183.0,108.0,,2010-01-16 00:00:00,
5009,50094,榮剛四,142.3,99.6,,2011-01-16 00:00:00,
5009,50095,榮剛五,145.0,98.7,,2011-01-17 00:00:00,
5009,50096,榮剛六,186.0,97.0,償還金融機構借款30.3億,2022-08-15 00:00:00,償還銀行借款
5009,50097,榮剛七,119.7,97.45,充實營運資金50.25億,2023-07-31 00:00:00,充實營運資金
5011,50111,久陽一,118.0,98.0,充實營運資金1億,2011-07-13 00:00:00,充實營運資金
5011,50112,久陽二,253.0,101.0,償還銀行借款3億。,2019-06-17 00:00:00,償還銀行借款
5011,50113,久陽三,237.0,85.0,償還銀行借款3億。,2019-06-18 00:00:00,償還銀行借款
5011,50114,久陽四,112.7,90.0,現金增資2.6億，10000張//26元，久陽四募得3.51億，償還銀行借款2.54億，充實營運資金3.57億,2022-09-30 00:00:00,償還+充實
5014,50141,建錩一,185.0,81.0,,,
5015,50151,華祺一,118.0,95.0,,,
5203,52031,訊連一,157.0,106.0,,,
5204,52041,得捷一,100.0,38.15,,,
5207,52071,飛雅一,0.0,83.75,,,
5209,52091,新鼎一,128.2,93.5,償還銀行借款2億，充實營運資金1.2億,2023-10-06 00:00:00,償還+充實
5211,52111,蒙恬一,201.0,100.5,,,
5212,52121,凌網一,109.0,93.9,償還銀行借款0.94億，轉投資凌網知識0.7億，轉投資凌網全球科技1.3億，轉投資凌網資訊1.1億,2024-10-15 00:00:00,償還銀行借款
5213,52131,捷鴻一,176.0,98.0,,,
5213,52132,亞昕二,144.0,101.0,,2010-10-16 00:00:00,
5213,52133,亞昕三,108.0,98.3,償還金融機構借款5億，同時發行亞昕四,2013-06-20 00:00:00,償還銀行借款
5213,52134,亞昕四,104.5,99.1,償還金融機構借款5億，同時發行亞昕三,2013-06-21 00:00:00,償還銀行借款
5213,52135,亞昕五,122.5,101.0,現金增資4億，亞昕五募得4億，償還金融機構借款6億，充實營運資金2億,2014-04-07 00:00:00,償還+充實
5213,52136,亞昕六,180.0,104.2,償還金融機構借款5億,2015-11-20 00:00:00,償還銀行借款
5213,52137,亞昕七,448.0,102.0,償還銀行借款5.1億，償還106年第一次有擔保普通公司債本金5億。,2020-02-24 00:00:00,借新還舊
5215,52151,科嘉一KY,115.0,99.55,購置機器 設備1.41億，廠房裝修0.12億,2015-06-09 00:00:00,資本支出
5223,52231,安力一KY,157.0,95.5,湖州安力興建廠房需4.04億,2020-10-30 00:00:00,資本支出
5225,52251,東科一KY,456.0,104.1,償還銀行借款3.72億,2022-11-28 00:00:00,償還銀行借款
5230,52301,雷笛克光學一,138.9,100.75,充實營運資金2.3億,2013-08-01 00:00:00,充實營運資金
5230,52302,雷笛克光學二,125.0,99.6,轉投資東莞雷笛克1.55億，償還銀行借款0.45億,2015-10-27 00:00:00,償還銀行借款
5230,52303,雷笛克光學三,197.0,105.05,償還銀行借款3.04億，充實營運資金0.31億,2023-07-24 00:00:00,償還+充實
5244,52441,弘凱一,123.0,94.7,充實營運資金2.12億，轉投資子公司-江蘇弘凱2.92億,2024-09-25 00:00:00,充實營運資金
5245,52451,智晶一,122.0,99.05,償還金融機構借款0.83億，充實營運資金2.23億,2022-08-25 00:00:00,償還+充實
5245,52452,智晶二,103.7,87.3,償還銀行借款2.46億，充實營運資金0.56億，共計3.03億,00:00:00,償還+充實
5255,52551,美桀一,260.0,100.0,,00:00:00,
5259,52591,清惠一,120.0,94.0,,00:00:00,
5263,52631,智崴一,822.0,107.0,擴建研發測試暨體驗中心2.5億，應研發費用0.5億，與智崴二同時發行,2013-06-28 00:00:00,研發支出
5263,52632,智崴二,629.0,103.3,擴建研發測試暨體驗中心2.5億，應研發費用0.5億，與智崴一同時發行,2013-07-01 00:00:00,研發支出
5263,52633,智崴三,195.0,100.25,償還銀行借款8億元及支應研發費用4億元,2020-10-12 00:00:00,償還銀行借款
5263,52634,智崴四,193.0,99.9,償還銀行借款8億元及支應研發費用4億元,2020-10-15 00:00:00,償還銀行借款
5263,52635,智崴五,181.0,101.0,償還銀行借款8億,2024-03-04 00:00:00,償還銀行借款
5281,52811,大峽谷一KY,102.2,81.0,,00:00:00,
5284,52841,jpp一KY,144.0,102.5,現金增資11.5億，2300張/50元，JPP一募得2億，償還銀行借款1.23億，充實營運資金1.91億,2015-10-23 00:00:00,償還+充實
5284,52842,jpp二KY,124.85,87.0,償還銀行借款3.45億，充實營運資金0.52億。現增1.97億/4200張/47元,2019-11-28 00:00:00,償還+充實
5284,52843,jpp三KY,202.0,95.05,償還銀行借款6.4億，發行CB3共3000張，詢圈100.5發行，同時辦現增3000張，113元發行,2024-11-04 00:00:00,借新還舊
5285,52851,界霖一,260.0,93.0,興建廠房2.3億，買機器及研發設備2.2億，償還銀行借款2.7億,2014-09-09 00:00:00,償還銀行借款
5285,52852,界霖二,177.0,98.1,償還銀行借款6億,2018-10-17 00:00:00,償還銀行借款
5288,52881,豐祥一KY,170.0,96.0,償還銀行借款5.19億,2022-06-08 00:00:00,償還銀行借款
5289,52891,宜鼎一,192.0,103.2,償還銀行借款0.72億，充實營運資金4.27億,2015-10-15 00:00:00,償還+充實
5291,52911,邑昇一,238.0,108.0,償還銀行借款1.49億，現增0.495億/3000張/16.5元,2019-08-12 00:00:00,償還銀行借款
5306,53061,訊康一,110.0,100.0,,,
5306,53063,桂盟三,156.0,99.6,償還銀行借款10.3億,2020-10-30 00:00:00,償還銀行借款
5306,53064,桂盟四,129.0,98.5,第三次有擔保轉換公司債到期還本之資金需求10億，實營運資金0.84億,2023-11-08 00:00:00,充實營運資金
5309,53091,系統電一,182.0,107.0,,2009-09-05 00:00:00,
5309,53092,系統電二,155.0,99.6,充實營運資金2.5億，償還銀行借款1.1億，轉投資大陸地區0.89億,2012-03-06 00:00:00,償還+充實
5309,53093,系統電三,139.05,99.15,償還銀行借款4億,2015-01-12 00:00:00,償還銀行借款
5309,53094,系統電四,138.95,99.75,償還銀行借款1億，充實營運資金4.05億。,2020-10-20 00:00:00,償還+充實
5309,53095,系統電五,239.0,97.8,充實營運資金5.02億,2023-08-08 00:00:00,充實營運資金
5310,53101,天剛一,121.5,60.0,,,
5315,53151,光聯一,100.0,99.0,,,
5315,53152,光聯二,133.0,97.0,,,
5315,53153,光聯三,115.0,101.5,,2009-12-18 00:00:00,
5321,53211,美而快一,150.0,93.0,現金增資2億，2500張/80元，每而快一募得2.11億，償還銀行借款3億，充實營運資金1.11億,2024-03-04 00:00:00,償還+充實
5328,53281,華容一,149.9,124.0,,,
5328,53282,華容二,173.0,100.0,,2007-12-31 00:00:00,
5345,53451,天揚一,115.0,59.0,,,
5346,53461,力晶一,119.8,27.2,,2005-06-17 00:00:00,
5346,53462,力晶二,121.0,28.5,,2005-06-17 00:00:00,
5349,53491,旭展一,114.0,59.0,0,,
5351,53511,鈺創一,119.5,118.1,,,
5351,53512,鈺創二,110.0,96.5,,2010-06-07 00:00:00,
5351,53513,鈺創三,113.5,90.0,償還銀行借款8.06億,2022-05-24 00:00:00,償還銀行借款
5355,53551,佳總一,645.0,99.0,,,
5355,53552,佳總二,300.0,105.2,,2007-01-16 00:00:00,
5355,53553,佳總三,230.0,105.1,償還銀行借款1.2億，充實營運資金0.3億,2012-01-18 00:00:00,償還+充實
5371,53711,中光一,115.1,106.95,,,
5381,53811,合正一,132.65,85.0,,,
5381,53812,合正二,211.0,95.2,,,
5381,53813,合正三,155.0,91.8,,2008-05-20 00:00:00,
5386,53861,青雲一,0.0,101.0,,,
5388,53882,中磊二,170.0,115.0,,,
5388,53883,中磊三,316.0,107.0,,2010-07-27 00:00:00,
5388,53884,中磊四,210.0,97.9,償還銀行借款4.06億，充實營運資金1.94億,2011-08-30 00:00:00,償還+充實
5388,53885,中磊五,200.0,97.7,購置辦公大樓7.97億,2012-08-31 00:00:00,資本支出
5388,53886,中磊六,150.0,99.6,償還銀行借款30.3億,2022-05-17 00:00:00,償還銀行借款
5388,53887,中磊七,120.0,99.5,充實營運資金7.9億，償還 108 年度第一次國內無擔保普通公司債到期本金23億，,2023-12-06 00:00:00,借新還舊
5392,53921,應華一,164.0,84.3,,,
5392,53922,應華二,118.8,96.5,,2009-12-29 00:00:00,
5392,53923,應華三,196.0,106.8,償還銀行借款6億,2013-04-24 00:00:00,償還銀行借款
5392,53924,應華四,132.9,98.0,,00:00:00,
5403,54031,中菲一    ,229.0,100.0,,,
5425,54252,台半二,187.0,107.0,,,
5425,54253,台半三,377.0,107.0,,,
5425,54254,台半四,125.0,73.5,,2007-11-12 00:00:00,
5425,54255,台半五,257.0,99.5,購置機器設備及增建相關廠務設施11.57億,2018-03-02 00:00:00,資本支出
5426,54261,振發一    ,285.0,100.0,,,
5434,54341,崇越一,277.0,100.0,,,
5434,54342,崇越二,193.0,104.1,現金增資10.5億，崇越二募得10.1億，購置自有辦公大樓54億,2023-06-29 00:00:00,資本支出
5442,54421,世峰一,103.45,32.5,,,
5442,54422,世峰二,193.0,123.95,,,
5450,54501,南良一,134.0,101.65,償還銀行借款5.81億,2023-03-21 00:00:00,償還銀行借款
5452,54521,佶優一,133.5,99.8,償還銀行借款7億,2011-09-22 00:00:00,償還銀行借款
5455,54551,訊利一,121.3,90.0,,,
5455,54552,訊利二,193.0,97.2,,,
5457,54571,宣德一,139.6,70.0,,,
5457,54572,宣德二,121.0,97.9,現金增資10億，宣德二募得10億，充實營運資金7.4億，償還銀行借款12.6億,2021-03-10 00:00:00,償還+充實
5457,54573,宣德三,114.25,85.65,償還銀行借款20.2億,2024-03-06 00:00:00,償還銀行借款
5464,54641,霖宏一,152.0,101.1,購置機器設備2億,2011-07-25 00:00:00,資本支出
5466,54661,泰林一,103.0,103.0,,,
5466,54662,泰林二,192.0,100.0,,,
5469,54691,博德一,104.8,93.05,,2010-08-24 00:00:00,
5473,54731,矽成一,115.0,83.0,,,
5475,54751,德宏一,99.8,83.2,,,
5475,54752,德宏二,111.0,98.0,,,
5475,54753,德宏三,124.0,99.3,,2010-09-10 00:00:00,
5475,54754,德宏四,118.0,102.6,償還銀行借款3億，充實營運資金1.34億，轉投資海外事業(間接投資大陸子公司)2.65億，與德宏六德宏五同時發行,2012-06-01 00:00:00,償還+充實
5475,54755,德宏五,113.5,101.1,償還銀行借款3億，充實營運資金1.34億，轉投資海外事業(間接投資大陸子公司)2.65億，與德宏六德宏四同時發行,2012-06-01 00:00:00,償還+充實
5475,54756,德宏六,113.5,101.1,償還銀行借款3億，充實營運資金1.34億，轉投資海外事業(間接投資大陸子公司)2.65億，與德宏五德宏四同時發行,2012-06-01 00:00:00,償還+充實
5475,54757,德宏七,141.0,101.55,償還銀行借款2億,2014-02-24 00:00:00,償還銀行借款
5475,54758,德宏八,110.0,100.4,償還銀行借款2億,2015-02-04 00:00:00,償還銀行借款
5475,54759,德宏九,156.0,100.5,現金增資1.25億，25000張/5元，德宏九募得2億，償還銀行借款3.25億,2015-08-27 00:00:00,償還銀行借款
5478,54781,智冠一,185.0,107.55,,,
5490,54901,同亨ㄧ,136.0,92.05,,2008-07-03 00:00:00,
5491,54911,連展一,143.0,68.0,,,
5491,54912,連展二,153.0,94.1,,2009-07-26 00:00:00,
5491,54913,連展三,151.0,98.55,償還銀行借款3億，發行有擔保CB3共3000張3年期,00:00:00,借新還舊
5493,54931,三聯一,160.0,95.0,,,
5498,54981,凱威一,0.0,100.5,,,
5498,54982,凱崴二,128.9,100.0,償還銀行借款3.5億,2011-10-24 00:00:00,償還銀行借款
5498,54983,凱崴三,110.0,94.0,廠房修繕工程及購置機器設備4億,2021-05-10 00:00:00,資本支出
5505,55051,和旺一,309.0,93.0,,2008-06-16 00:00:00,
5505,55052,和旺二,124.0,99.0,,2010-10-21 00:00:00,
5512,55121,力麒一,189.0,96.6,,,
5512,55122,力麒二,185.0,55.0,,2007-10-25 00:00:00,
5512,55123,力麒三,165.0,102.0,,2009-09-19 00:00:00,
5512,55124,力麒四,116.0,90.0,,2010-10-01 00:00:00,
5519,55191,隆大一,105.2,99.75,償還銀行借款3億，與隆大二同時發行,2015-09-16 00:00:00,償還銀行借款
5519,55192,隆大二,104.0,93.0,償還銀行借款3億，與隆大一同時發行,2015-09-17 00:00:00,償還銀行借款
5519,55193,隆大三,159.0,105.0,償還國內第一次及國內第二次可轉換公司債3.06億，償還銀行借款0.9億，與隆大四同時發行,2017-09-18 00:00:00,借新還舊
5519,55194,隆大四,159.0,103.3,償還國內第一次及國內第二次可轉換公司債3.06億，償還銀行借款0.9億，與隆大三同時發行,2017-09-19 00:00:00,借新還舊
5522,55221,遠雄一,280.0,99.5,,,
5522,55222,遠雄二,280.0,100.0,,,
5522,55223,遠雄三,114.0,89.0,,2008-06-20 00:00:00,
5522,55224,遠雄四,114.0,75.0,,2008-06-20 00:00:00,
5522,55225,遠雄五,108.5,97.0,償還銀行借款20億，與遠雄六同時發行,2012-03-08 00:00:00,償還銀行借款
5522,55226,遠雄六,105.0,95.0,償還銀行借款20億，與遠雄五同時發行,2012-03-09 00:00:00,償還銀行借款
5523,55231,宏都一,137.2,56.0,,2007-06-13 00:00:00,
5529,55291,志嘉一,105.0,97.0,償還銀行借款2.08億，充實營運資金1.92億,2015-01-23 00:00:00,償還+充實
5534,55341,長虹一,503.0,102.7,,,
5534,55342,長虹二,585.0,94.5,,2006-09-12 00:00:00,
5534,55343,長虹三,190.0,97.0,償還銀行借款8億,2011-06-14 00:00:00,償還銀行借款
5536,55361,聖暉一,202.0,108.0,充實營運資金7.42億，償還銀行借款5.7億，共13.12億。CB8億，現增5.04億(3000/168元),2020-11-27 00:00:00,借新還舊
5538,55381,東明一KY,130.0,95.0,償還銀行借款4.01億,2018-08-23 00:00:00,償還銀行借款
5543,55431,桓鼎一KY,123.0,99.6,現金增資0.9億，1500張/60元，桓鼎二、桓鼎一、募得3.02億，償還銀行借款3.08億，充實營運資金0.83億，與桓鼎二同時發行,2021-07-12 00:00:00,償還+充實
5543,55432,桓鼎二KY,112.1,99.85,現金增資0.9億，1500張/60元，桓鼎二、桓鼎一、募得3.02億，償還銀行借款3.08億，充實營運資金0.83億，與桓鼎一同時發行,2021-07-13 00:00:00,償還+充實
5543,55433,桓鼎三KY,102.0,101.0,現金增資1.16億，2000張/58元，桓鼎四、桓鼎三、募得2億，償還銀行借款1.11億，充實營運資金2.04億，與桓鼎四同時發行,2022-12-14 00:00:00,償還+充實
5543,55434,桓鼎四KY,192.0,93.0,現金增資1.16億，2000張/58元，桓鼎四、桓鼎三、募得2億，償還銀行借款1.11億，充實營運資金2.04億，與桓鼎三同時發行,2023-02-21 00:00:00,償還+充實
5546,55461,永固一KY,111.0,88.0,償還銀行借款3.069億，充實營運資金6.944億，共計十億，CB8億同時辦理2億現增3300張/61元,2020-12-16 00:00:00,借新還舊
5603,56031,陸海一,113.4,95.5,,2011-04-19 00:00:00,
5608,56081,四維一,113.1,103.5,,,
5608,56082,四維航二,302.0,107.0,,,
5608,56083,四維航三,114.45,95.0,,2010-01-04 00:00:00,
5608,56084,四維航四,136.0,98.0,轉投資子公司6.5億，與四維航五同時發行,2015-02-11 00:00:00,轉投資
5608,56085,四維航五,105.0,94.5,轉投資子公司6.5億，與四維航四同時發行,2015-02-12 00:00:00,轉投資
5608,56086,四維航六,128.0,100.0,現金增資4億，四維航六募得5億，轉投資子公司—Dong Lien Maritime S.A. Panama 9億,2023-06-21 00:00:00,轉投資
5608,56087,四維航七,125.0,101.0,轉投資子公司—Dong Lien Maritime S.A. Panama 6億,2024-12-17 00:00:00,轉投資
5820,58201,日盛一,172.0,92.0,,,
5871,58711,中租一KY,113.1,94.05,償還銀行借款60.3億,2021-12-16 00:00:00,償還銀行借款
5904,59041,寶雅一,168.0,100.0,,,
5905,59051,南仁1A,242.0,107.0,,,
5905,59052,南仁1B,176.0,103.0,,,
5905,59053,南仁湖二 ,150.0,60.0,轉投資海景公司5億，渡假村第四期改造案2億，高鐵烏日段投資案1億，泰安服務區投資案0.6億，充實營運資金1.4億,2011-09-19 00:00:00,充實營運資金
5905,59054,南仁湖三,127.3,100.0,,00:00:00,
5905,59055,南仁湖四,200.0,101.05,償還銀行借款6億,2021-05-18 00:00:00,償還銀行借款
6004,60042,元京證二,179.0,115.0,,,
6015,60151,宏遠證一,133.6,92.7,充實營運資金4.24億，償還借款4億,2021-06-11 00:00:00,償還+充實
6015,60152,宏遠證二,125.1,97.6,充實營運資金0.08億，償還國內第一次無擔保轉換公司6億,2024-01-05 00:00:00,借新還舊
6016,60161,康和一,211.0,98.0,,,
6022,60221,大眾證一,171.0,86.5,,2007-12-28 00:00:00,
6104,61041,創惟一,146.0,97.0,償還銀行借款5.07億,2022-08-26 00:00:00,償還銀行借款
6105,61051,瑞傳一,126.0,115.0,,,
6105,61052,瑞傳二,158.0,100.5,0,,
6105,61053,瑞傳三,152.0,105.0,0,00:00:00,
6107,61071,華美一,162.0,99.2,,00:00:00,
6108,61081,競國一,173.0,107.0,,,
6108,61082,競國二,305.0,64.85,,2008-08-04 00:00:00,
6108,61083,競國三,114.0,90.0,,2010-10-04 00:00:00,
6110,61101,艾群一,198.0,78.5,,,
6110,61102,艾群二,110.0,73.0,,,
6111,61111,大資資一,110.5,101.05,,,
6111,61112,大宇資二,110.95,91.9,現金增資3.38億，5200張/65元，大宇資二募得3億，償還銀行借款1.72億，轉投資子公司合正2.88億，充實營運資金1.77億,2024-09-10 00:00:00,償還+充實
6112,61121,聚碩一,110.5,97.5,,,
6114,61141,翔昇一,171.0,100.05,,,
6115,61151,鎰勝一,166.0,102.0,,,
6115,61152,鎰勝二,216.0,86.5,,2006-11-20 00:00:00,
6115,61153,鎰勝三,175.0,100.0,償還銀行借款8億,2012-06-22 00:00:00,償還銀行借款
6117,61171,迎廣一,174.0,98.1,償還銀行借款5億，充實營運資金0.56億,2024-05-27 00:00:00,償還+充實
6118,61181,建達一,265.0,86.0,,,
6118,61182,建達二,112.1,80.0,,2007-07-29 00:00:00,
6119,61191,大傳一,120.4,92.0,,,
6119,61192,大傳二,106.0,82.5,,,
6120,61201,輔祥一,245.0,94.0,,,
6120,61202,輔祥二,235.0,94.0,,,
6120,61203,輔祥三,176.0,61.5,,2007-03-06 00:00:00,
6120,61204,輔祥四,113.0,98.0,,2008-05-19 00:00:00,
6121,61211,新普一,196.0,126.0,,,
6122,61221,擎邦一,228.0,88.0,,,
6122,61222,擎邦二,185.0,98.0,,,
6123,61231,上奇一,110.0,84.0,,,
6123,61232,上奇二,114.0,95.0,,2011-02-22 00:00:00,
6125,61251,廣運一,210.0,160.0,,,
6125,61252,廣運二,159.0,72.7,,,
6125,61253,廣運三,135.9,84.5,,2007-07-03 00:00:00,
6125,61254,廣運四,141.9,98.5,,2009-04-18 00:00:00,
6125,61255,廣運五,125.0,94.85,現金增資9億，廣運五募得7.1億，償還銀行借款4.7億，充實營運資金11.4億,2024-06-21 00:00:00,償還+充實
6126,61261,信音一,210.0,95.0,,,
